id,title,is_paid,num_subscribers,avg_rating,num_reviews,is_wishlisted,num_published_lectures,num_published_practice_tests,discount_price__amount,price_detail__amount,created_year,created_month,published_year,published_month,Rating_recent,Actual_Price
118424,Crystal Reports for SAP Business One Mastery Training Course,True,2742,4.33537,575,False,46,0,455.0,3200,2013,11,2014,5,4,2745.0
2276255,Revenue Recognition - IFRS 15 & ASC 606,True,1540,4.33693,579,False,7,0,455.0,1600,2019,3,2019,3,4,1145.0
939930,Product Management :Agile Requirements using Product Backlog,True,25937,4.14754,574,False,59,0,455.0,8640,2016,8,2016,9,4,8185.0
72764,Jump Start Your Presentation Skills Today to Be The Best!,True,3897,4.42771,570,False,16,0,0.0,12800,2013,8,2013,10,4,12800.0
1338126,Create B2B Sales Cold Calling Scripts & Value Propositions,True,2334,4.57692,569,False,17,0,455.0,8640,2017,9,2017,9,5,8185.0
1630738,Complete Media Training Master Class - Confidence on Camera,True,32551,4.51887,569,False,600,0,455.0,8640,2018,4,2018,4,4,8185.0
1913522,Fibonacci A-Z+ Forex Trading Strategy with Fibonacci Cluster,True,2588,4.63043,568,False,42,0,455.0,8640,2018,9,2018,9,5,8185.0
2352354,Employee Engagement Management Coaching Certificate,True,2593,4.325,566,False,26,0,455.0,8640,2019,5,2019,6,4,8185.0
403468,Financial Accounting: The Complete Introductory Crash Course,True,4898,4.45055,564,False,69,0,455.0,1280,2015,1,2015,1,4,825.0
2103578,Certified Six Sigma Green Belt Training,True,2600,4.62879,562,False,228,0,3200.0,8640,2018,12,2019,4,5,5440.0
2351710,Learn SQL for Data Analysis with Google Big Query,True,2054,4.32394,562,False,55,0,455.0,5120,2019,5,2019,5,4,4665.0
898082,Kickstart a Freelance Editor & Proofreader Career on Upwork,True,2673,4.29114,562,False,25,0,455.0,8640,2016,7,2016,7,4,8185.0
1671274,Handling Objections & How To Be A Master Closer,True,5840,4.35,563,False,38,0,455.0,8640,2018,5,2018,5,4,8185.0
317572,Accounting 1 Simplified for You,True,4147,4.39516,561,False,13,0,455.0,3200,2014,10,2014,11,4,2745.0
1137700,Business Coaching Certification FECBC Business Fundamentals,True,2351,4.34409,558,False,81,0,468.0,8640,2017,3,2017,4,4,8172.0
26589,Professional Technical Writing: Advance Your Writing Skills,True,4321,4.4875,559,False,108,0,0.0,12800,2012,10,2013,5,4,12800.0
38097,Becoming A Writer,True,15279,4.39474,557,False,19,0,455.0,1280,2013,1,2013,1,4,825.0
483614,Bounce Back From Failure & Turn Conflict into Collaboration,True,1793,4.25481,559,False,26,0,455.0,1280,2015,4,2015,4,4,825.0
2314740,Real Estate Asset Management 101,True,2723,4.52367,560,False,65,0,455.0,8640,2019,4,2019,5,5,8185.0
1761526,Become a Virtual Assistant,True,2247,4.25633,556,False,6,0,514.0,2560,2018,6,2018,6,4,2046.0
596598,Basic Excel for Basic Bookkeeping and Accounting,True,8854,4.09091,554,False,34,0,455.0,6080,2015,8,2015,9,4,5625.0
2494940,2 in 1: Complete Excel + Data Analysis Application & Theory,True,3724,4.34078,556,False,47,0,455.0,8640,2019,8,2019,8,4,8185.0
1051430,Intermediate Accounting 1: Easy. Fast. Simple!,True,2152,4.47059,558,False,43,0,455.0,8640,2016,12,2016,12,4,8185.0
44836,Option Spreads and Credit Spreads Bundle,True,5468,4.34848,554,False,25,0,0.0,9600,2013,3,2013,3,4,9600.0
667880,Multifamily Real Estate Investing Rules of Thumb,True,2205,4.39474,553,False,25,0,455.0,3200,2015,11,2015,11,4,2745.0
554518,Understanding Strategic Marketing,True,2869,4.50893,555,False,31,0,455.0,5120,2015,7,2015,7,5,4665.0
1684752,Business Strategy Development: The Art of Differentiation,True,3507,4.39677,555,False,30,0,455.0,6080,2018,5,2018,5,4,5625.0
1335422,Introduction to Managerial Accounting,True,6290,3.95,551,False,12,0,455.0,7040,2017,8,2017,8,4,6585.0
494800,Accounting Basics - A Complete Study,True,3522,4.42361,550,False,469,0,481.0,8960,2015,5,2015,5,4,8479.0
673180,The Complete Freelance Writing Course,True,5617,4.18056,549,False,51,0,455.0,6400,2015,11,2016,1,4,5945.0
1551394,"2018 Ebay Business - Powerseller Selling Secrets, SEO, Hacks",True,2062,4.6,549,False,32,0,455.0,8640,2018,2,2018,2,5,8185.0
621408,New Manager's Five-week Success System: 25 Days > Management,True,4016,4.38542,550,False,27,0,455.0,6400,2015,9,2015,10,4,5945.0
2343668,CFA® Level 1 (2020) - Complete Corporate Finance,True,4975,4.55629,549,False,37,0,455.0,5120,2019,4,2019,5,5,4665.0
1285944,Amazon FBA For Beginners: Launch A Best Selling Product,True,2345,4.08696,547,False,88,0,455.0,8640,2017,7,2017,8,4,8185.0
2384998,Sales skills master: closing sales skills to close any sale,True,3732,4.63223,547,False,43,1,455.0,7360,2019,5,2019,7,4,6905.0
1024734,Super Easy Google Adsense Method - 2020,True,35440,3.1,545,False,8,0,455.0,3840,2016,11,2016,12,3,3385.0
2201496,Beginner Statistics for Data Analytics - Learn the Easy Way!,True,1923,4.48837,547,False,42,0,455.0,2880,2019,2,2019,3,4,2425.0
1229768,Strategic Cost Management for Procurement and Supply Chain,True,1774,4.25269,543,False,13,0,455.0,8640,2017,5,2017,5,4,8185.0
1128438,Sales Skills Mastery 1:  Sales Training For Beginners,True,4925,4.40909,541,False,67,0,455.0,8640,2017,2,2017,7,4,8185.0
287474,Lean Project Management,True,2526,4.37736,543,False,46,0,0.0,9600,2014,8,2015,2,4,9600.0
60318,PowerPoint Slide Design for Crucial Presentations,True,4406,4.5,540,False,74,0,455.0,6080,2013,6,2013,9,5,5625.0
432064,The Complete List Building Course: All Levels,True,35553,4.44643,539,False,38,0,468.0,8640,2015,2,2015,3,4,8172.0
395378,"B2B Sales - Close More Deals, Get More Leads, Work Less",True,5375,4.39394,539,False,48,0,455.0,2240,2015,1,2015,4,4,1785.0
1331639,Mastering the Seven Quality Tools,True,2155,4.4879,541,False,27,0,455.0,1920,2017,8,2017,9,4,1465.0
964246,Essential Excel for Business Analysts and Consultants,True,4225,4.175,538,False,98,0,455.0,5760,2016,9,2016,11,4,5305.0
854964,Run a Social Media Marketing Online Business in SocialPilot,True,4058,4.64286,537,False,50,0,455.0,8640,2016,5,2016,8,5,8185.0
1122854,Acumen Presents: Adam Grant on Developing Original Ideas,True,3207,4.45,537,False,29,0,2880.0,8640,2017,2,2017,3,4,5760.0
332140,Effective Delegation,True,2357,4.27863,537,False,29,0,0.0,2880,2014,10,2014,11,4,2880.0
179820,Introduction to Futures & Options,True,4127,4.36957,536,False,27,0,455.0,1600,2014,3,2014,3,4,1145.0
2337484,Talent Development for Leaders: Develop Your High-Potentials,True,1717,4.40654,536,False,28,0,455.0,7680,2019,4,2019,5,4,7225.0
1386964,Introduction to Hiring and Recruiting Strategy,True,1460,4.1875,536,False,25,0,488.0,1600,2017,10,2017,11,4,1112.0
57427,Supervisor Leadership Skills for a Safe Workplace,True,1443,4.33146,534,False,17,0,455.0,2560,2013,5,2013,6,4,2105.0
1682658,Master Course in Tableau Prep - Prepare & Clean Data,True,2539,4.58088,533,False,21,0,455.0,6400,2018,5,2018,5,5,5945.0
516460,Fiverr Freelancing 2020: Sell Fiverr Gigs Like The Top 1%,True,23644,4.55163,534,False,41,0,468.0,1280,2015,6,2015,8,5,812.0
660130,The Complete REIT Investing Course (Updated 2020),True,4982,4.23077,532,False,64,0,455.0,8640,2015,11,2015,12,4,8185.0
1547642,Optimization with Metaheuristics in Python,True,2935,4.51587,532,False,83,0,455.0,8640,2018,2,2018,2,5,8185.0
687186,Spatial SQL with Postgres : A language for geographers,True,2532,4.44444,532,False,19,0,455.0,2880,2015,12,2016,4,4,2425.0
2810839,Intro to Project Management with PRINCE2 and PRINCE2 Agile,True,10527,4.44444,531,False,15,0,455.0,3200,2020,2,2020,4,4,2745.0
1730136,Financial modeling | Renewable Energy: Solar & Wind,True,1853,4.26761,530,False,27,0,1920.0,7680,2018,6,2018,6,4,5760.0
1636714,PMI-ACP Practice Exams - PMBOK 6,True,5731,4.18,528,False,0,2,455.0,3200,2018,4,2018,4,4,2745.0
428514,Learn how to find truly Motivated Sellers that need to sell,True,8435,4.65,526,False,8,0,455.0,1280,2015,2,2015,2,5,825.0
401784,Chart Pattern Trading via Day Trade Stock Options Intro,True,26323,4.16667,526,False,31,0,455.0,6080,2015,1,2015,2,4,5625.0
325686,Amazon FBA - The Complete Guide to Sell on Amazon,True,7949,4.47059,525,False,51,0,520.0,9600,2014,10,2014,11,5,9080.0
678676,Technical Writing: Master Your Writing Career,True,2925,4.17708,526,False,60,0,455.0,3200,2015,11,2015,11,4,2745.0
396560,Real Estate Math Made Easy: Pass Your Licensing Exam,True,3456,4.79032,526,False,37,0,455.0,1280,2015,1,2015,2,5,825.0
700080,Budgeting for Business,True,1593,4.26074,521,False,25,0,455.0,2560,2015,12,2016,1,4,2105.0
249934,Finance for Non Finance Executives,True,2876,4.37952,520,False,266,0,481.0,8960,2014,6,2014,6,4,8479.0
1613360,How a Building is Designed and Built - Part 1 of 6,True,1766,4.40476,517,False,11,0,0.0,9600,2018,3,2018,3,4,9600.0
2018128,Chart Pattern Technical Analysis For Forex & Stock Trading,True,5306,4.44706,520,False,45,0,488.0,9280,2018,11,2018,11,5,8792.0
1896302,"NLP For Sales, Persuasion & Influence: Certified NLP & Sales",True,4493,4.24615,517,False,33,0,455.0,8640,2018,9,2018,9,4,8185.0
1046306,Bookkeeping -Step by Step Mastery ***COMPLETE COURSE***,True,2578,4.3114,518,False,28,0,455.0,6400,2016,12,2017,8,4,5945.0
1721378,"CAPM Exam Cram Session - PMBOK Guide, 6th edition",True,2159,4.58696,519,False,82,1,455.0,6400,2018,5,2018,6,5,5945.0
2513962,An Introduction to Reliability Engineering,True,1595,4.46348,519,False,37,0,455.0,3200,2019,8,2019,8,4,2745.0
1170894,Python Algo Stock Trading: Automate Your Trading!,True,3931,3.8,514,False,42,0,455.0,8640,2017,4,2017,5,4,8185.0
260018,International Business Etiquette,True,1687,4.44643,517,False,26,0,468.0,5760,2014,7,2016,2,5,5292.0
1345248,Construction Claims - Master Foundation Course,True,3254,4.03846,513,False,13,0,455.0,8640,2017,9,2017,9,4,8185.0
8467,The Lean Startup,True,4591,3.85294,512,False,6,0,455.0,2560,2011,7,2011,7,4,2105.0
17782,Master Your Mindset & Brain: Framestorm Your Way to Success,True,3027,4.48837,511,False,21,0,455.0,6400,2012,5,2013,6,5,5945.0
204106,Motivational Ethics,True,1452,4.38235,512,False,12,0,455.0,1920,2014,4,2014,5,4,1465.0
1647046,Strategy for Management Consultants & Business Analysts,True,4110,4.33771,511,False,123,0,455.0,8640,2018,4,2019,1,4,8185.0
2703840,Tableau 2020 Certified Associate Exam Guide A-Z (w Datasets),True,3388,4.62903,512,False,272,2,0.0,12800,2019,12,2020,1,5,12800.0
1078832,Get your PgMP® Certification on your first attempt [4th Ed],True,2205,4.12069,508,False,65,0,455.0,8640,2017,1,2017,3,4,8185.0
1739174,Financial Accounting – Payroll,True,8004,4.24554,508,False,199,0,455.0,8640,2018,6,2018,6,4,8185.0
787050,"Tableau 10 and Tableau 9.3 Desktop, Server & Data Science",True,3128,3.35,509,False,241,0,455.0,8640,2016,3,2016,4,3,8185.0
2369502,Local Lead Generation 101: Create Monthly Passive Income B2B,True,7804,4.71078,509,False,32,0,455.0,8640,2019,5,2019,5,5,8185.0
551968,The Blueprint for Successful Stock Trading,True,3755,4.23077,504,False,25,0,455.0,7680,2015,7,2015,8,4,7225.0
1833430,Become An Expert At Microsoft Dynamics 365 For Sales (CRM),True,2370,4.44,504,False,82,0,481.0,8960,2018,8,2018,8,4,8479.0
1923394,Women's Leadership Masterclass,True,1699,4.42941,503,False,39,0,0.0,1280,2018,9,2018,9,4,1280.0
1249164,Corporate Internal Controls and Fraud Controls,True,2010,4.05882,502,False,11,0,455.0,3200,2017,6,2017,6,4,2745.0
2271516,Dual Certification: Lean Six Sigma White Belt & Yellow Belt,True,1903,4.24609,502,False,113,2,455.0,2560,2019,3,2019,11,4,2105.0
362522,Kick Start Your Digital Strategy and Transformation Program,True,2076,4.15152,501,False,28,0,455.0,2560,2014,12,2015,2,4,2105.0
1118072,Planning & Scheduling: Be the Professional from Scratch,True,2898,3.85833,499,False,204,2,468.0,8640,2017,2,2018,1,4,8172.0
790080,Wholesale Real Estate Contracts: Flip Houses Risk Free,True,3260,4.5,499,False,14,0,468.0,3200,2016,3,2016,3,4,2732.0
561824,Introduction to MicroStrategy Report Development I,True,1864,3.5,498,False,63,0,455.0,3200,2015,7,2015,7,4,2745.0
1009988,How to Analyze Multifamily Investment Opportunities,True,13023,4.33333,497,False,84,0,455.0,6720,2016,11,2017,2,4,6265.0
609912,"Watches: How to Design, Manufacture and Build a Brand",True,2019,4.04348,497,False,51,0,455.0,6400,2015,9,2016,2,4,5945.0
1428290,The Complete Audiobook Production and Narration Course,True,3561,4.44304,496,False,81,0,455.0,8640,2017,11,2017,11,4,8185.0
1413060,Bitcoin Advanced Level: Transactions,True,2636,4.69737,495,False,16,0,455.0,8640,2017,10,2017,12,5,8185.0
648626,Continuous Improvement Tools,True,3375,4.67333,495,False,75,0,455.0,8640,2015,10,2015,10,4,8185.0
1251654,Understand Core Finance Principles in 60 Minutes,True,2719,3.95,495,False,12,0,455.0,4800,2017,6,2017,6,4,4345.0
1687202,Crash Course: Learn How to Stock Trade in 1 Hour!,True,15362,4.55556,495,False,20,0,468.0,6400,2018,5,2018,5,5,5932.0
1031588,How to Flip Cars Like a Pro - Learn Car Flipping,True,2281,4.23889,494,False,16,0,455.0,8000,2016,12,2017,1,4,7545.0
407940,"Mastering Your Industry: Competitors, Products, & Suppliers",True,1399,4.11864,496,False,23,0,455.0,3200,2015,1,2015,4,4,2745.0
2136086,The Advanced Real Estate Financial Modeling Bootcamp,True,3718,4.7907,492,False,164,0,455.0,8640,2019,1,2019,3,5,8185.0
311870,Hacking Financial Markets - 25 Tools For Trading & Investing,True,27585,3.65,492,False,30,0,455.0,3200,2014,10,2014,10,4,2745.0
8849,Speak Up! Stand Out and be HAPPY,True,7451,4.42857,492,False,26,0,455.0,2880,2011,7,2011,8,4,2425.0
933482,Event Management for Beginners,True,1780,4.32051,491,False,41,0,455.0,2880,2016,8,2016,12,4,2425.0
1639320,Web Analytics & Digital Marketing Analytics - Zero to Hero,True,1636,4.39744,491,False,11,0,455.0,8640,2018,4,2018,7,4,8185.0
895850,Leading Effective Meetings: Beginner's Guide,True,2076,4.42405,491,False,27,0,455.0,6080,2016,7,2017,10,4,5625.0
123570,Customer Success | How to Listen to Today's Customers,True,2626,4.40854,490,False,12,0,455.0,2240,2013,11,2013,12,4,1785.0
538054,Master SEO so You Can Start an SEO Business,True,14985,4.28125,488,False,28,0,455.0,3200,2015,6,2015,9,4,2745.0
1331964,How to Make Passive Income without experience or a Website,True,39915,3.62338,488,False,11,0,455.0,8640,2017,8,2017,8,4,8185.0
433102,"Professional Podcast Production, Editing & Blueprint",True,5288,4.23913,487,False,33,0,455.0,2240,2015,2,2015,4,4,1785.0
1228704,Forecasting and Time Series Analysis in Tableau,True,3946,4.59211,487,False,27,0,455.0,6080,2017,5,2017,6,5,5625.0
265578,Eliminate waste by implementing 5S,True,895,4.34615,488,False,16,0,455.0,2560,2014,7,2014,10,4,2105.0
312834,Professional Trading With Institutional Supply & Demand,True,1149,4.56452,486,False,44,0,0.0,12800,2014,10,2014,11,5,12800.0
1599258,The Complete Wordpress Amazon Affiliate course,True,7065,4.48529,485,False,60,0,455.0,8640,2018,3,2018,4,4,8185.0
627772,Interpreting financial statements,True,10063,3.95,483,False,54,0,455.0,1280,2015,10,2015,10,4,825.0
2276171,CFA® Level 1 (2020) - Complete Equity Investments,True,5414,4.63,483,False,53,0,474.0,6400,2019,3,2019,3,5,5926.0
128908,Certified Lean Management Professional,True,2515,4.28378,480,False,30,0,455.0,2880,2013,12,2014,4,4,2425.0
2682696,The Business Analysis Certification Program (IIBA - ECBA),True,2262,4.22148,480,False,372,0,455.0,8640,2019,12,2019,12,4,8185.0
2448210,Amazon FBA Escape Plan - Complete Beginner To Expert Seller,True,4187,4.48101,481,False,142,0,455.0,8640,2019,7,2019,8,4,8185.0
2643050,Customer Analytics in Python 2020,True,8490,4.61034,479,False,77,0,455.0,8640,2019,11,2019,11,5,8185.0
1585540,Pmp prepartion course (6th edition)-35 PDU’s included,True,3215,4.55,478,False,122,2,0.0,4160,2018,3,2018,3,5,4160.0
245090,Small Business Lead Generation,True,18519,4.0,477,False,71,0,455.0,8640,2014,6,2014,7,4,8185.0
36099,Writing Effective Business Emails,True,2196,4.09524,477,False,13,0,455.0,1280,2013,1,2013,1,4,825.0
539130,Risk Management for PMI Certification,True,4165,4.29091,477,False,115,0,455.0,8640,2015,6,2015,6,4,8185.0
2886304,"Entrepreneurship - Ft. Matthew Rolnick of Yaymaker, Groupon",True,53614,4.20283,479,False,105,0,455.0,8320,2020,3,2020,3,4,7865.0
903030,Psychic Tarot Coaching - ACCREDITED CERTIFICATE,True,3135,4.67308,475,False,37,0,455.0,6080,2016,7,2016,8,5,5625.0
811466,Shopify Masterclass : Proven Ecommerce Business For Newbies,True,2896,4.05,475,False,48,0,455.0,8640,2016,4,2016,4,4,8185.0
1655950,"PMI RMP Exam Preparation Course, 30 Contact Hours for PMI",True,1433,4.33333,475,False,174,1,474.0,8960,2018,4,2018,9,4,8486.0
828420,"Stock Trading With Technical Analysis, Trading Strategies",True,3550,4.08824,473,False,86,0,468.0,8640,2016,4,2016,6,4,8172.0
1632572,Make Full-Time Money Trading the Forex Market Part-Time,True,1907,4.49242,474,False,57,0,455.0,8640,2018,4,2018,4,4,8185.0
2964096,Freelance Writing Course: 15 Courses in 1,True,58014,4.11058,476,False,215,0,455.0,8640,2020,4,2020,4,4,8185.0
1451444,Practical SQL Bootcamp for Data Analysts and Data Scientists,True,2468,4.55245,477,False,194,0,455.0,8640,2017,11,2018,1,5,8185.0
1140472,Difficult Conversations at Work Made Easier,True,1492,4.35448,473,False,21,0,455.0,5760,2017,3,2017,3,4,5305.0
948452,How to Sell Anything to Anyone,True,9288,4.38462,473,False,46,0,455.0,8640,2016,9,2016,10,4,8185.0
986034,Technical Analysis Elliott Wave Theory for Financial Trading,True,2525,4.47297,472,False,17,0,468.0,7680,2016,10,2016,11,4,7212.0
30704,Storytelling for Business ,True,5634,3.84375,470,False,17,0,455.0,6080,2012,11,2013,1,4,5625.0
1518034,The Real Estate Syndication Process,True,3802,4.77273,471,False,41,0,455.0,8640,2018,1,2018,1,5,8185.0
1218542,A Beginner's Guide to Replacing Your Job with Forex,True,8380,3.95,470,False,23,0,455.0,1280,2017,5,2017,10,4,825.0
691474,Confidence Coaching Certification CGRCC Confidence Coaching,True,3569,4.27586,470,False,38,0,455.0,8640,2015,12,2016,1,4,8185.0
430236,Deliver Your Project & Master Project Management ,True,2017,4.43548,468,False,23,0,455.0,1280,2015,2,2015,4,4,825.0
428174,Idea Validation: From Idea to Paying Customer in One Day,True,12738,4.375,466,False,45,0,455.0,6080,2015,2,2015,3,4,5625.0
372782,Advanced Copywriting Strategies for Online Sales,True,8654,4.43478,465,False,124,0,455.0,8000,2014,12,2015,1,4,7545.0
645114,SPSS Beginners: Master SPSS,True,1697,4.32292,465,False,48,0,455.0,1600,2015,10,2015,12,4,1145.0
492224,Microsoft Excel for Business Professionals,True,5558,4.65,465,False,30,0,455.0,8640,2015,5,2015,5,5,8185.0
2324994,ISO 31000. Risk manager training,True,1536,4.28214,469,False,41,0,455.0,2880,2019,4,2019,4,4,2425.0
910544,Make Money Online Selling Domain Names - 2020,True,28203,3.76923,461,False,9,0,455.0,2560,2016,7,2016,7,4,2105.0
453858,eBay Dropshipping Academy: Ultimate Arbitrage Mastery Course,True,24082,4.1,459,False,115,0,455.0,8640,2015,3,2015,3,4,8185.0
1417868,Leading Effective 1-on-1 Meetings: Win loyalty and retention,True,9833,4.2165,459,False,17,0,455.0,6400,2017,11,2017,11,4,5945.0
2017350,PMP Math Prep - PMP Math and Formulas,True,2703,4.60938,460,False,33,0,455.0,1280,2018,11,2018,11,5,825.0
817680,How to be a Journalist - The Complete Guide to Journalism,True,1934,4.34706,458,False,45,0,455.0,3200,2016,4,2016,5,4,2745.0
673016,Build A Career In Forex Trading- Learn Fundamental Analysis,True,3814,3.86364,458,False,55,0,455.0,8640,2015,11,2015,11,4,8185.0
1210588,Beginner to Pro - Excel Tutorial,True,17433,4.28646,458,False,122,0,2080.0,8320,2017,5,2017,5,4,6240.0
576946,Introduction to bookkeeping and Accounting,True,3540,4.3,458,False,19,0,468.0,2240,2015,8,2015,8,4,1772.0
852084,Data Analytics with Excel PivotTables,True,19558,4.20513,457,False,8,0,455.0,3840,2016,5,2016,9,4,3385.0
1189242,Deploy Microsoft Dynamics 365 For Business & Start Using It,True,4104,4.25,455,False,48,0,455.0,8000,2017,4,2017,5,4,7545.0
188418,Tape Reading: Learn how to read the tape for day trading,True,2392,4.39286,453,False,32,0,455.0,8640,2014,3,2014,3,4,8185.0
285332,Public Relations: Media Crisis Communications,True,17331,4.37395,457,False,17,0,455.0,8640,2014,8,2014,8,4,8185.0
821938,AMAZING Change Management Plan,True,2544,4.24306,456,False,12,0,455.0,1280,2016,4,2016,6,4,825.0
1664004,Advanced Tableau - Level of Detail Expressions / LOD,True,3574,4.47826,452,False,45,0,455.0,7040,2018,4,2018,5,4,6585.0
1832170,Sales Fire: B2B Sales & Business Development for Startups,True,3803,4.72581,452,False,22,0,455.0,8640,2018,8,2018,8,5,8185.0
378912,CRUSH IT !!! – Sales Strategies,True,12708,4.34426,451,False,27,0,455.0,8640,2014,12,2014,12,4,8185.0
1470538,Start a Freelance Business: Take Back Your Freedom Now!,True,1907,4.62963,450,False,31,0,455.0,8640,2017,12,2017,12,5,8185.0
127214,Six Sigma Green and Black Belt Combo ,True,3138,3.66667,451,False,62,0,455.0,3200,2013,11,2013,12,4,2745.0
631534,The Complete Sales Prospecting Bootcamp Course,True,3816,4.69811,449,False,55,0,455.0,8640,2015,10,2018,2,5,8185.0
789686,Work Smarter Not Harder: Productive Time Management,True,6430,4.45,449,False,22,0,455.0,1280,2016,3,2016,3,4,825.0
1355694,Video Editing with Adobe Premiere Pro for Corporate Video,True,2892,4.7875,449,False,13,0,455.0,1280,2017,9,2017,9,5,825.0
236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,True,13279,4.32609,449,False,22,0,455.0,5760,2014,6,2016,12,4,5305.0
1035562,How To Work For Yourself And Travel The World,True,11054,4.25,448,False,13,0,455.0,1600,2016,12,2017,1,4,1145.0
1355782,Advanced Technical Analysis PART 2,True,3283,4.61364,449,False,18,0,455.0,6400,2017,9,2017,10,5,5945.0
1279990,PMP Certification Practice Test Exam-High Quality Questions,True,3761,4.23913,448,False,0,2,520.0,3200,2017,7,2017,7,4,2680.0
66383,A Beginners Guide to Technical Analysis of Stock Charts,True,2575,4.27273,447,False,50,0,488.0,2560,2013,7,2013,9,4,2072.0
1691474,Entrepreneurship 101 - From Idea to Launch (And Beyond),True,32740,4.18627,447,False,42,0,455.0,8640,2018,5,2018,5,4,8185.0
1428724,Acumen Presents: Sheila Heen on Difficult Conversations,True,2082,4.25,447,False,29,0,2880.0,8640,2017,11,2017,12,5,5760.0
2076168,Start Day Trading Penny Stocks in 60 Minutes,True,3032,4.5274,446,False,16,0,455.0,2240,2018,12,2018,12,5,1785.0
2829942,Speak Confidently and be from The Elite,True,11110,4.73234,444,False,11,0,1280.0,6400,2020,2,2020,3,5,5120.0
2751520,MS Excel Exam Guide: Analyzing and Visualizing Data,True,20395,4.53652,444,False,29,0,455.0,8640,2020,1,2020,2,5,8185.0
1651518,Effective Bookkeeping and Payroll,True,2345,4.43056,445,False,329,0,455.0,8640,2018,4,2018,8,4,8185.0
2065917,Fire Safety and Prevention Planning,True,1617,4.43719,445,False,29,0,455.0,3200,2018,12,2019,5,4,2745.0
760814,Media Training: Have More Confidence on Camera,True,59621,4.34615,443,False,55,0,455.0,6400,2016,2,2016,2,4,5945.0
1655180,Domain Flipping - Make a Profit Online Flipping Domain Names,True,2647,4.60294,443,False,19,0,455.0,8640,2018,4,2018,4,5,8185.0
1113458,Cost Accounting: Introduction to Management Accounting,True,3405,4.4375,442,False,50,0,455.0,1280,2017,2,2017,4,4,825.0
2638640,Talent Management basics: learn modern Human Resources (HR),True,1754,4.78692,441,False,20,0,481.0,1280,2019,11,2019,11,5,799.0
86332,Statistics/Data Analysis with SPSS: Descriptive Statistics,True,4187,4.44915,440,False,47,0,455.0,4800,2013,8,2013,9,5,4345.0
1231188,Effective Executive Presentation Skills,True,1787,4.25,440,False,12,0,455.0,4800,2017,5,2017,6,4,4345.0
940738,Performance appraisal: Manager's guide to performance review,True,1667,3.85,438,False,21,0,455.0,2880,2016,8,2016,8,4,2425.0
1283760,Fiverr Empire: Kickstart a Fiverr Career & Fiverr Brokering,True,41759,4.07353,438,False,26,0,455.0,8640,2017,7,2017,7,4,8185.0
2517944,Qlik Sense for Data Science and BI,True,2227,4.58382,437,False,46,0,455.0,8640,2019,8,2019,10,5,8185.0
528114,How to Train your Virtual Assistant for eBay Drop Shipping,True,2967,4.9,437,False,37,0,455.0,8640,2015,6,2016,1,5,8185.0
747292,Mastering QlikView Set Analysis,True,2278,4.55263,436,False,66,0,800.0,3200,2016,1,2016,12,5,2400.0
2423434,DROPSHIPPING 2.0: Sell Great Products That Aren't From China,True,2231,4.63462,435,False,9,0,455.0,6400,2019,6,2019,7,5,5945.0
1622298,Linkedin Marketing: B2B Sales & Lead Generation From Scratch,True,5731,4.26562,435,False,11,0,455.0,8640,2018,3,2018,3,4,8185.0
1089482,Become a master of client and account management,True,2577,3.97917,435,False,28,0,455.0,8640,2017,1,2017,3,4,8185.0
871638,7 Lessons on Writing for Becoming a Standout Writer,True,3935,4.54615,434,False,43,0,455.0,8640,2016,6,2016,6,5,8185.0
2278227,"Make Money Selling Low Content Books On Amazon, No Writing",True,2596,4.51471,433,False,42,0,468.0,6080,2019,3,2019,4,4,5612.0
734002,Pharmaceutical Supply Management for Developing Countries,True,1272,4.60656,433,False,40,0,455.0,4800,2016,1,2017,6,5,4345.0
697346,Leadership Styles and Corporate Culture,True,2106,4.40141,432,False,20,0,455.0,1600,2015,12,2015,12,4,1145.0
890928,Weight-Loss Coaching - ACCREDITED CERTIFICATE,True,2098,4.4322,431,False,42,0,455.0,6720,2016,6,2016,7,4,6265.0
2695462,The Complete Google Ads Masterclass (Former Google AdWords),True,2592,4.65819,432,False,103,0,455.0,8640,2019,12,2019,12,5,8185.0
1924030,Workforce Analytics for HR,True,1223,4.20732,430,False,31,0,455.0,8640,2018,9,2018,10,4,8185.0
3247244,Tableau Training: Master Tableau For Data Science,True,44864,4.1974,429,False,64,0,455.0,8640,2020,6,2020,6,4,8185.0
421758,QlikView for Beginners - Practical QlikView,True,6313,3.3,428,False,50,0,455.0,3200,2015,2,2015,5,3,2745.0
1513132,Cryptocurrency Mastery: The Complete Crypto Trading Course,True,4478,4.15741,428,False,91,0,455.0,8640,2018,1,2018,2,4,8185.0
421894,Enterprise Risk Management and ISO 31000,True,1456,4.35938,426,False,21,0,455.0,3200,2015,2,2015,4,4,2745.0
450694,How to Bulletproof Your Stock Trades,True,3234,4.6,426,False,29,0,455.0,6080,2015,3,2015,4,5,5625.0
941120,Options Trading for Rookies: Make & Manage Profitable Trades,True,4759,4.69643,425,False,59,0,455.0,6080,2016,8,2016,9,5,5625.0
2652106,AWS Machine Learning Certification Exam|2020 Complete Guide,True,3463,4.27344,425,False,172,0,481.0,8960,2019,11,2019,12,4,8479.0
306062,Green Jujitsu: Smart Employee Engagement for Sustainability,True,1361,4.30909,425,False,11,0,455.0,6080,2014,9,2017,7,4,5625.0
